260	5.836871,5.50487,4.694427,7.65665,-0.191881,9.011588,-4.692523,5.820127,0.02246613,5.53337
261	6.244199,7.556515,5.977899,5.022523,1.549767,11.98893,6.232875,7.30859,12.69848,14.50751
262	18.31071,23.19866,8.408768,8.175296,15.61679,12.03985,25.88902,21.26562,1.616709,6.670091
263	25.69236,16.064,24.20261,5.189005,9.66949,15.83078,12.55668,10.98028,9.083123,12.30468
264	6.567877,-1.836183,6.601353,3.64597,3.988075,-8.739346,-7.57425,2.708808,10.75388,6.728051
265	5.324008,5.951387,13.64886,0.05540167,5.271568,1.675644,3.280956,-2.134765,6.605355,10.90553
266	9.067934,12.74765,10.93885,9.99968,13.06692,1.054883,5.683968,10.71055,3.027784,9.58591
267	0.7644253,11.65701,15.11214,12.75596,17.20437,9.628905,9.434228,14.2824,9.072079,17.14026
268	9.561218,21.60505,18.59081,18.59752,10.17451,15.83229,20.30172,13.16888,16.69887,3.418061
269	7.069075,21.51467,18.68409,12.14445,12.8981,19.4796,20.45352,14.73986,11.6496,13.00224
270	5.031475,5.387949,9.887068,9.946301,7.498815,9.091642,10.94771,12.51494,18.3696,22.73614
271	13.64156,4.205385,17.46642,5.75875,11.53841,19.66511,13.51272,10.08155,13.20734,18.27609
272	8.679183,-0.6700439,4.641864,1.631509,2.547297,7.500904,1.23211,1.21871,0.06813437,-2.234097
273	10.49891,1.654034,-4.390944,-0.8770387,-4.948222,-5.512963,6.656269,0.5443546,5.385849,-1.133852
274	-1.961234,-2.65935,1.911517,6.965314,2.217825,-8.117655,11.47423,7.901593,14.07082,0.7966842
275	13.13266,10.83327,7.68296,20.1786,21.46437,20.71992,18.52604,16.43922,16.28817,24.97493
276	8.058028,3.065743,-0.3718381,1.515522,8.513301,15.50015,13.79417,0.4722805,6.885993,16.15957
277	16.04855,21.11578,20.43526,14.03254,11.0225,13.55121,7.819748,19.38678,14.47393,3.326581
278	7.104596,3.875841,-3.704475,-1.758492,17.32262,9.184023,3.612777,1.462576,1.742336,5.94887
279	4.627098,6.13812,10.84839,-4.997032,15.74047,6.899266,8.075284,9.234203,2.73,0.4002527
280	5.17064,-4.05018,1.535388,-5.392045,3.939403,-0.5531274,-2.014022,3.381504,7.684293,-6.454141
281	8.830224,19.09405,-0.9959039,6.770185,1.432821,11.95502,12.68549,8.302166,14.38764,10.83456
282	7.117596,-9.50771,3.611021,-0.1897704,-0.1160622,-3.543963,3.845096,3.360572,4.9495,3.859938
283	6.759662,15.10919,15.47115,10.38653,8.626809,10.37636,14.8526,7.393382,14.16666,13.52624
284	-4.316189,7.781389,-3.240928,-0.1277441,0.8256344,7.951445,4.703569,1.553677,-1.560846,4.521056
285	10.761,8.373313,3.786041,6.783801,2.256349,16.14647,6.571673,12.94092,12.78242,2.438092
286	0.09606685,7.579144,2.861751,4.562823,-6.836017,-1.351117,3.384765,4.159839,-2.804458,2.137153
287	7.487664,6.115278,11.50957,5.189733,6.432724,6.08499,6.750862,8.414573,10.41304,7.579624
288	15.5253,12.9436,8.418086,11.83178,6.194552,8.061868,-1.754015,6.173501,12.31084,20.86951
289	-1.783074,0.94684,5.781325,-2.998672,-2.718723,1.839345,-5.572512,-6.095173,0.05893126,0.1069851
290	2.277503,-4.863095,8.856579,-8.295175,-2.957627,3.259669,-3.319725,0.9154887,-2.191245,5.293868
291	11.82364,20.42973,9.642576,11.01169,2.351157,8.309559,14.77068,10.40921,18.54009,20.03027
292	7.681869,11.32539,7.123088,0.9380688,3.055181,4.230378,4.602998,3.88781,-1.118294,-0.8630526
293	12.60602,12.24094,7.473387,8.966939,10.14807,20.26172,6.157212,7.173706,18.33332,2.297995
294	17.35611,15.17881,13.24075,10.28123,16.83688,5.672641,15.55277,12.56685,20.98766,22.56416
295	2.672146,7.426589,8.48073,8.43815,0.3064821,5.021483,6.603837,10.22382,-2.431258,12.8625
296	9.622142,12.62872,14.65094,11.18738,12.13695,9.36154,15.61363,21.14395,12.06213,5.804159
297	12.61802,13.12475,-4.904274,19.43463,12.2994,11.95714,4.063732,12.22162,6.23028,11.05506
298	9.400528,5.721373,3.50451,1.865364,4.55084,3.537303,10.87555,6.489797,3.514198,8.116226
299	-0.2236917,5.1978,11.1079,2.835846,4.982826,8.056391,0.9270979,10.99144,-2.16145,4.829194
300	13.54442,0.6822219,11.98554,0.7857901,-0.7736977,-0.6473829,5.523678,-2.694429,6.376331,-1.721835
301	6.548835,22.45472,18.51817,10.18653,9.012315,14.99561,18.50504,13.76329,14.96862,15.72332
302	22.41827,3.341655,3.196158,8.824538,9.552225,11.00414,8.673173,9.449931,8.931086,13.77974
303	-2.256518,-2.797633,4.03607,1.317426,-2.826202,-2.796557,9.612411,6.529515,7.950685,-2.219817
304	2.552943,6.711992,3.316554,13.09794,8.628688,4.199988,8.127774,3.943551,11.35462,11.23411
305	19.16422,6.414366,1.031267,7.718046,6.249613,-6.536578,7.64229,11.58208,4.01654,12.28483
306	9.833934,10.47751,7.448514,14.54307,8.062419,20.30527,7.836777,6.851736,6.095513,10.56152
307	18.46369,3.691934,18.5669,22.6804,16.59285,-1.040284,17.18341,11.93374,14.8252,10.46931
308	-0.7193805,6.817308,3.285454,8.115084,-0.1580631,11.53338,6.265496,-10.01055,1.230478,4.974225
309	17.87004,6.861273,14.34082,2.578149,7.995504,6.803262,11.08196,3.694312,19.93984,14.91152
310	1.463944,5.536565,-6.516639,3.086037,11.60413,11.82559,4.887076,7.359047,1.44869,2.294395
311	9.246643,3.758522,11.29708,-7.476523,4.364204,12.59835,13.79256,10.30319,6.710684,7.011816
312	2.957242,5.264626,-1.179143,4.784138,16.13348,0.9100128,-0.5492809,2.917746,11.12209,1.836253
313	13.42846,11.92901,12.17812,12.17551,-0.3562152,8.42767,18.38528,22.99559,10.10506,12.84671
314	3.805028,-1.93675,3.322072,1.428109,-6.154018,-2.936701,-6.908978,-3.57525,9.932452,-1.879831
315	9.734317,9.389528,12.48268,10.99682,3.657646,8.857428,8.116845,13.85972,7.201283,7.582114
316	10.77338,13.46146,9.912935,8.657674,8.836164,6.783911,3.986299,6.377429,-0.01315147,4.138077
317	7.764302,10.7924,7.430005,4.386183,7.764305,-0.5592685,6.359507,8.766498,6.931922,10.51974
318	2.15582,-2.118068,-2.333759,-4.262908,-3.25099,6.132624,-2.218351,-8.833405,5.870075,4.993407
319	18.5116,15.37674,3.686747,20.27353,10.51337,26.99427,21.316,21.45293,24.94243,16.04603
320	8.911651,2.443962,12.84499,6.306005,4.735826,11.04322,2.723856,19.17066,4.473335,6.492466
321	6.600873,-5.560735,1.926488,5.028258,-3.084404,7.578198,0.6991812,7.182379,4.455396,-4.62936
322	23.61698,10.97866,22.13653,9.566054,17.86061,22.12397,12.96964,15.24574,9.843674,20.1529
323	16.16749,24.31098,14.71923,10.11384,19.74742,15.96609,9.913497,15.0714,7.399467,11.63325
324	-12.86148,5.473152,5.651058,-3.669834,1.71759,0.7082215,-4.243819,1.484447,10.34598,-4.39002
325	5.016463,7.955823,19.58923,11.2526,8.807803,23.07224,13.05313,16.3171,13.98739,20.28844
326	14.15461,14.30637,11.65155,15.44981,12.99394,12.48521,7.709651,14.58733,7.948308,5.869486
327	5.524806,6.755041,7.226434,4.742266,9.483348,2.827786,3.096907,2.503037,10.11009,10.49982
328	17.72312,1.113916,10.48616,5.541289,4.417443,-1.014474,5.22703,9.208956,-1.030595,1.556182
329	6.598365,9.352924,10.62708,8.944794,14.35688,17.7934,11.09094,12.03077,8.708963,14.42642
330	17.24068,11.86601,8.024746,7.612353,9.18503,9.054948,10.90681,14.13084,11.97208,13.69292
331	10.24718,-0.04114581,11.28851,17.87172,3.998763,10.95808,10.81739,6.498465,2.735489,-0.8100231
332	4.882516,1.9204,5.692814,14.32898,4.954214,9.32126,12.87169,-1.989145,11.40894,10.20658
333	-0.4764313,-1.429404,-0.7637798,1.48728,6.124392,1.360188,-0.9413525,5.340942,7.025742,1.288981
334	13.67635,10.43343,9.326849,18.82279,17.85355,8.24153,4.850573,17.95239,7.93465,23.05171
335	8.722134,8.078265,14.9021,15.81293,14.32646,14.57601,12.13519,23.33803,12.11649,16.50928
336	2.745631,-3.131013,5.500843,6.647017,8.077345,12.55756,-2.278541,3.222406,-2.198987,7.444653
337	13.14943,21.49265,14.22403,16.59018,14.64516,15.91734,18.89545,8.716518,24.96643,13.24612
338	9.63867,6.988112,20.26437,5.040975,10.67656,7.711984,9.757894,9.03853,4.895732,2.795866
339	9.748173,7.581363,14.86512,19.71257,11.85505,11.84599,9.880936,18.94531,21.00258,21.26286
340	2.444883,7.147468,4.605793,-0.5924963,5.224088,3.624146,4.616839,-5.477011,1.701713,2.877649
341	6.55446,-2.030987,3.068357,-3.601764,3.653939,1.611014,6.615173,-1.747264,6.270776,-0.05935898
342	12.66407,4.013496,9.566223,-1.524503,1.065181,5.891108,8.041565,8.130293,0.4941708,4.338252
343	12.95685,10.73638,11.73976,12.42907,5.761344,13.13487,12.39669,17.27622,-3.703263,13.82946
344	-0.1418719,-0.1919407,-0.3124781,-3.653058,-4.608319,2.744826,-6.01981,4.171287,0.8506802,4.745497
345	7.77247,12.60702,12.07846,15.04065,13.4535,5.258474,7.674669,16.27428,11.66879,11.01344
346	11.82225,22.49533,26.92328,15.0744,20.75246,10.60236,7.627035,13.9955,7.496406,24.86664
347	20.34043,7.942491,10.25047,9.254015,10.16558,12.40238,4.506646,11.66573,3.634836,7.490575
348	5.959281,10.60296,7.916132,2.347057,9.516657,3.906888,13.33715,6.402081,5.240873,11.0771
349	16.54655,4.316055,5.59668,7.572085,11.13716,9.667693,11.75807,13.43126,8.506879,20.44469
350	5.818054,2.755107,3.211339,4.362898,-0.4900466,-1.080068,2.10364,-0.06415864,4.060642,-4.691304
351	-9.105255,-6.192788,3.786197,2.131419,1.261566,6.040559,-0.87067,4.912048,-2.860251,11.18482
352	18.1753,21.43444,18.10875,18.32588,1.884451,11.99452,20.07211,14.3058,15.16906,17.57914
353	0.4971259,-5.13382,5.07675,8.50824,3.064025,8.780725,9.918719,8.001902,-5.409657,4.964035
354	13.18819,9.077707,13.03498,6.186622,13.34197,9.857233,8.935868,22.82545,6.683958,21.40914
355	12.51835,2.903347,19.28032,21.00567,9.385344,5.258616,4.329105,6.6459,6.609645,11.64734
356	0.8513557,3.88125,10.61927,2.554417,0.3823041,12.44417,10.8308,-1.097741,6.757355,-3.844512
357	11.07147,18.7471,9.392778,17.21415,18.61946,11.53348,16.47016,18.2682,12.17248,16.09974
358	-2.621608,2.493996,0.1949576,-2.438948,10.99556,3.025958,9.551955,1.132427,-2.277286,-0.2619359
359	8.576834,15.93761,7.961262,14.98783,5.153661,13.79313,10.41375,5.155257,15.03259,8.912985
360	12.76115,9.961737,1.894924,10.67247,3.667185,-3.202397,4.417845,0.338083,6.595519,0.2134667
361	13.7447,18.2985,5.758447,11.83822,17.62163,10.81688,2.935901,13.41143,13.55194,11.98027
362	7.368113,4.192574,5.20322,7.921168,2.965657,6.323689,1.869737,-5.142061,1.238635,1.32286
363	18.14678,13.63875,11.41396,14.02337,21.56632,15.06341,9.378942,19.28314,16.57091,16.68336
364	8.489535,12.5867,4.179567,16.3734,7.735259,10.58877,16.79966,4.708406,10.18906,12.91152
365	4.879334,13.07277,5.358592,9.967428,11.1244,10.99728,10.89104,11.42572,11.19483,13.12461
366	8.678879,-0.3074305,1.038181,-8.415323,-7.544498,9.05129,4.637662,5.221038,6.506422,0.7887665
367	12.17402,16.55238,17.46959,7.941013,15.54368,17.03614,10.80158,17.23065,13.17292,17.6959
368	-3.055702,2.595621,-6.476166,2.859042,-1.391466,-1.54428,-3.084232,3.656646,7.015502,0.4696312
369	-4.702964,1.812794,0.9380215,5.472041,1.762911,6.52924,8.851008,5.042659,-1.895532,6.515778
370	6.171285,10.94002,16.99933,8.950779,3.735799,6.642787,7.370985,12.4254,3.921248,7.887714
371	8.44627,-3.331024,10.82334,4.92661,4.132013,-0.7967119,6.524709,10.55679,11.98889,-2.461331
372	8.3789,12.27913,2.479935,9.056521,0.5365152,1.964957,13.52844,4.425363,-3.518853,5.622307
373	21.36872,10.72938,7.831102,4.551354,5.576538,14.2992,8.062916,18.45084,3.672031,9.26238
374	8.565809,0.7612565,6.355733,6.690032,4.436035,0.06309271,3.987664,7.091052,0.5989111,3.141258
375	2.155993,10.38054,1.569711,7.235078,3.93132,8.965423,3.423548,-2.559886,-0.6060531,-1.063923
376	7.480246,12.16607,4.477732,17.65366,23.08842,20.92266,24.38167,12.72112,18.34616,8.584963
377	1.213925,8.093189,5.464102,4.505407,7.548853,7.273407,6.882342,0.626589,6.521772,-0.06099884
378	23.68485,11.32455,2.404793,9.974791,-2.206496,11.4944,-1.327196,7.89662,9.389871,8.103979
379	6.10699,-6.101821,1.546034,-3.771998,-1.666083,6.331194,-6.177233,5.137842,-1.175667,2.408551
380	11.10231,19.5226,11.75193,21.98663,20.81385,17.17277,16.45691,13.616,5.946731,21.47098
381	7.542309,5.066295,10.14451,5.982262,-3.812884,9.154891,0.9479888,8.872083,5.491761,13.04811
382	9.421128,1.215414,9.993998,15.19976,9.208128,12.69059,9.754895,11.57608,12.37702,8.483225
383	-1.329701,4.809106,11.40935,2.66673,-5.625145,5.090413,-3.786524,1.229368,4.012237,4.611804
384	6.099278,14.90864,6.872377,2.872237,10.61724,7.118234,10.49523,15.62772,10.41232,10.71853
385	5.827126,13.94666,4.520192,12.62255,-0.01465901,1.76022,7.633638,-1.297684,12.11597,5.145775
386	3.872818,8.803061,8.199612,8.971893,9.414718,1.123946,13.58078,6.397371,4.449258,6.736591
387	-0.6157794,14.42855,10.62666,3.968755,0.01564832,5.796649,1.33367,3.726238,-4.212176,14.38976
388	14.8002,10.63511,14.89799,14.28385,15.22644,17.39218,17.62472,24.93176,16.82483,16.38813
389	1.11528,3.045016,10.63369,3.494378,6.288985,4.175466,6.599283,2.720804,10.71686,7.205355
390	12.61754,8.449987,21.35788,20.06597,11.27342,4.683634,13.89413,12.8358,6.952147,17.55287
391	10.72287,7.256221,-0.6079363,2.827887,2.620216,1.31573,10.12815,5.730914,16.96345,9.074151
392	14.42021,16.15977,22.29064,15.87289,12.23561,17.92839,14.77604,17.83711,18.47701,21.20175
393	13.84308,7.935692,2.935965,5.261945,4.242302,3.302856,-2.121747,10.98294,-2.297226,9.541931
394	-2.620469,4.079236,7.79292,6.784494,-5.506161,5.081075,2.433979,3.466285,-3.93029,-3.514502
395	18.98892,15.11556,13.77305,2.924909,21.31936,24.6514,23.17768,16.51505,22.59294,19.80837
396	9.785866,0.4655549,14.63606,14.63759,15.4955,1.806598,6.275204,9.240337,19.30542,6.989199
397	2.078273,2.217102,-1.889153,6.675356,9.163869,-3.873715,2.744465,6.024216,7.710195,-0.5480872
398	3.693517,6.031838,-5.412385,-0.7153509,0.1264855,-0.5604686,7.490277,-4.583341,-1.251578,-3.930575
399	-0.9558656,3.703313,-3.123776,8.270259,-8.415672,3.178742,-0.5626206,5.382859,-3.487501,7.511695
400	6.013801,7.409304,3.951696,-0.2965295,0.9620318,1.146084,-5.368189,2.538107,2.687423,-1.368936
401	-0.3707282,10.22154,0.3577318,2.764611,5.775137,6.646384,7.953743,3.196002,5.302546,9.199752
402	11.50404,5.349457,12.79257,2.509434,12.55616,3.954343,8.368348,13.38824,6.262186,2.728113
403	11.70733,0.5105265,-1.012647,2.202978,13.1699,10.31823,2.302848,-1.712652,7.92577,-1.27239
404	4.011676,7.99294,9.017855,7.439501,-2.111653,9.216904,4.111779,11.5514,7.933014,3.79884
405	9.788118,14.71793,9.978725,8.171842,16.1445,16.23075,19.01833,22.5401,17.13936,15.03499
406	5.152852,5.517819,4.910894,14.60345,13.42922,1.868418,13.6085,4.200984,10.83018,15.26777
407	0.4110961,8.072909,5.253224,4.923853,-6.760606,-0.2433503,-7.248781,0.9378491,0.8268564,0.173973
408	-0.3891956,2.397973,3.116328,7.523706,13.185,2.953627,-4.245813,4.274261,1.045515,8.533988
409	12.80619,4.791902,-4.599422,2.692183,7.59006,5.508108,5.814447,1.264171,3.274418,8.908711
410	25.6172,12.11418,10.37387,14.42383,19.51759,21.37755,5.120902,11.97117,7.110528,20.62906
411	15.40322,7.116092,12.69149,7.982578,22.3265,8.776744,18.26296,13.34503,7.900426,13.83812
412	6.296714,8.658212,10.06621,20.35599,12.79167,14.32989,18.69537,11.13556,16.88921,16.77056
413	3.456715,5.868695,1.388098,3.960869,-1.564063,7.272051,13.83699,-0.7063948,1.324143,5.771385
414	0.1198448,-3.504258,0.8911237,6.164959,3.157833,0.5356381,0.3974634,-6.643325,-0.5508951,2.731357
415	15.16003,15.98713,10.35813,3.65205,4.818221,11.61512,12.21024,11.74809,16.26355,9.880109
416	-2.381939,2.599007,4.691002,1.342099,4.036171,1.831687,-3.636781,-1.281026,-1.386877,5.602724
417	7.992475,15.81274,19.90369,11.5393,14.98253,15.8579,7.418133,18.14571,6.60903,20.89891
418	8.849177,17.98895,16.49432,14.4493,10.96162,15.5727,14.1024,15.27422,21.4957,12.82719
419	0.5614213,-1.216066,3.714094,9.240528,8.768533,4.373894,0.7553755,-5.21842,-2.91838,-3.966506
420	-0.9994106,0.09459058,4.786871,4.139093,3.197183,0.9800196,10.41956,6.9677,-1.619526,4.524385
421	2.717467,18.53907,1.962103,9.841676,5.704801,5.927551,6.380547,7.04583,6.879141,6.009677
422	-8.17909,6.28198,-0.4868114,-3.438591,-1.650424,-6.123576,-6.826808,4.57727,0.6110055,-1.915826
423	20.33193,21.27402,13.56873,13.34492,18.11192,24.58979,19.87114,21.66895,16.36398,24.82461
424	-0.07190307,5.923963,1.865598,3.971146,9.086736,2.16588,-3.151948,6.682214,-2.709426,-4.113665
425	10.15841,3.831738,4.363027,9.25426,-2.378404,8.037189,7.123761,6.05731,11.68293,13.75499
426	21.71162,11.21729,13.50467,20.01457,17.84046,13.44419,18.61038,12.02777,10.63553,13.16934
427	13.40269,11.3889,8.560085,6.898796,11.13907,7.783602,1.627407,13.34464,9.604319,7.280376
428	15.6315,7.644811,12.18711,12.11378,9.944016,16.58957,5.08621,16.06629,9.356802,12.07661
429	10.30679,3.391688,4.509722,5.177041,3.564837,-5.105381,0.6714424,3.617562,8.917626,-5.028092
430	-4.67676,7.239858,-0.9977409,-6.054065,2.971252,4.379644,1.861449,6.966501,6.200456,-1.524709
431	18.0522,6.566038,14.57842,9.269205,6.168198,9.808424,12.75519,8.922909,11.03724,8.791843
432	13.85254,8.9074,7.239931,16.44184,12.99186,11.5843,7.212278,19.3126,11.70142,7.329113
433	4.762928,11.07273,7.643308,-5.061275,5.881398,-2.520968,2.758472,-0.3760088,1.565915,3.413575
434	13.29519,12.05098,17.28897,23.23158,21.55852,15.87924,11.49849,19.37034,11.0451,17.76258
435	4.551897,7.799321,9.083874,17.18792,10.57689,8.883686,5.73527,15.46405,10.90616,6.759653
436	7.795643,8.137591,5.91151,7.114788,15.07046,10.33053,0.3496419,6.399441,11.7498,12.19828
437	-1.320014,0.2406112,-2.305262,5.239525,-1.546129,0.001643976,2.733107,12.6505,1.561428,-5.334473
438	14.79603,6.215232,6.917765,5.856347,2.987081,12.13055,11.12439,6.62715,16.57112,8.353056
439	-3.608121,3.547106,-3.977967,9.252737,3.933886,7.087503,7.919503,-3.842821,-0.4888376,0.1618041
440	10.98533,8.778967,6.641548,5.787091,0.03054061,5.510445,18.86724,18.10676,8.441943,15.05635
441	3.966168,12.62026,11.86666,11.18151,2.510417,11.71447,4.347656,7.362375,7.397215,14.63086
442	13.1553,13.82071,19.5132,13.88233,13.04929,9.335532,7.781774,18.40868,15.2462,15.39833
443	10.23334,-0.08424883,5.463889,2.59701,8.464438,12.23199,12.40922,-0.8204179,5.836166,0.452653
444	12.28966,21.93953,8.652243,19.59027,11.52822,23.63184,19.59122,9.731025,14.94637,18.44685
445	5.832787,11.71731,10.08046,7.70864,20.90423,5.865419,10.44629,9.210344,12.42523,1.12506
446	15.5692,19.13421,13.69398,11.27474,21.31618,10.63385,18.9597,13.00667,21.26467,12.4165
447	2.531523,14.29892,14.91697,12.53813,18.0542,7.403923,10.54671,0.1914552,4.702333,0.2092841
448	8.930781,9.823811,9.768768,6.319631,11.4371,17.07858,12.16183,17.70166,1.441149,10.96887
449	14.44167,11.48247,6.295552,15.23232,11.11199,7.006193,4.241773,10.7218,7.263033,-2.512131
450	6.670284,-1.106508,-1.021614,2.488721,8.379492,4.870271,5.713656,5.560267,6.35759,6.822013
451	-1.139571,6.118678,9.648342,16.30345,9.47974,5.658904,10.18126,14.05456,17.40415,10.74307
452	15.13931,12.68504,13.25466,21.93579,6.280771,16.8899,18.51789,11.29635,14.29672,16.63376
453	7.814749,-1.41556,-0.3095098,-1.975855,-1.125186,4.862934,1.536127,7.806648,-0.8578988,-12.56413
454	7.030204,9.256114,0.6138058,9.436515,-3.082612,7.057693,-1.14913,0.5969354,3.769013,-4.806266
455	15.29342,19.15845,13.51723,24.64059,20.49967,2.590404,14.28276,11.73314,16.27134,12.69725
456	22.73962,16.05481,16.98143,16.63907,19.88583,16.92384,13.72333,17.33512,12.84625,24.59786
457	-7.654689,-0.882192,2.898475,-3.292938,-2.264596,2.456562,2.907885,5.972809,-0.0001161797,3.295818
458	15.8657,2.797953,3.057101,12.49362,4.274315,5.104155,2.839055,5.202857,5.209434,3.78282
459	-3.985623,-6.581681,-3.689349,-2.759052,10.0963,2.839068,-2.540889,8.708979,2.110217,0.9649727
460	3.570172,-2.841016,0.5748522,0.5957224,1.398497,8.193694,-5.704633,0.9120179,-3.869297,3.953406
461	8.612779,1.567081,5.187811,15.13135,14.77848,17.3504,8.332134,1.187274,4.185764,-0.1705693
462	-0.5317338,-3.151916,-1.641373,-2.578399,9.875019,16.30796,-1.550973,5.415049,0.6105681,0.8285299
463	6.172541,8.575524,4.458131,7.548032,2.258973,0.2751886,0.3366084,9.117485,2.892225,14.05854
464	9.52259,20.53971,0.5475052,10.92119,2.718856,19.33685,7.975966,4.471459,10.0425,8.517727
465	3.345011,1.322809,12.01044,12.31414,2.854836,9.966656,-0.872233,12.42867,15.12282,7.913797
466	7.153307,13.07007,11.01453,17.10143,-0.3950136,8.295153,8.629754,4.490473,-5.313009,3.433787
467	5.876745,3.426528,3.430035,5.309576,2.683226,8.850902,9.465992,5.017673,8.138693,8.792097
468	5.698114,4.172816,4.289676,-0.260651,0.1647216,0.02123355,2.117001,0.05228094,4.411884,5.793485
469	3.544973,16.75112,15.9099,3.681932,2.163815,1.16548,15.15691,10.84861,1.782851,8.754669
470	4.758751,4.065228,16.00593,10.26058,14.01736,4.045708,-6.570927,8.959256,2.289253,14.51004
471	8.711911,4.598744,-4.714711,1.469373,2.982311,11.96741,2.500991,1.172609,-0.2457669,2.542559
472	12.24069,7.075363,7.120405,16.44318,3.567984,8.78296,12.81402,11.28224,-1.381695,12.79003
473	13.85069,16.40989,2.83687,5.417771,-2.134404,5.114801,2.192071,-3.971527,2.811222,2.862298
474	7.138377,7.310621,5.806467,7.953547,9.546843,15.97468,7.578341,7.274991,5.625662,-1.025372
475	15.27262,4.478384,5.120086,14.30696,14.51276,17.5248,18.93902,11.21122,12.1472,12.95551
476	6.13506,4.940106,1.962866,12.63545,-3.797542,5.31948,3.048986,2.881735,6.927148,1.407874
477	21.34026,18.83528,24.5744,20.40645,20.9472,24.57299,12.29318,13.92942,17.8376,17.24015
478	9.606117,22.1089,15.55896,17.2616,19.41133,12.2677,17.17375,10.43098,15.09627,18.15343
479	13.47398,3.726445,6.966697,4.363306,-0.6190741,7.831258,-2.226353,6.592293,7.672196,0.3574116
480	14.34547,11.78723,15.17046,7.856629,14.43369,9.804478,21.06719,8.841671,5.078368,17.11304
481	7.271426,5.871878,3.836483,8.630001,8.996449,5.516413,15.22795,5.876224,9.096054,4.77908
482	3.846266,13.3936,15.28825,-3.325597,0.3419603,10.95229,3.622666,12.86119,11.18817,5.033822
483	0.7847015,-1.41322,3.82922,5.380886,-2.188254,-3.024745,-6.451792,-1.605719,-0.9332405,1.856987
484	7.567833,8.663872,1.337723,0.4713049,4.386536,3.449815,-0.1949236,-1.641599,7.817636,4.045791
485	-9.00407,1.570489,2.222035,14.19711,4.696449,3.340573,10.5657,8.093886,6.200165,18.35236
486	12.85324,15.94619,12.29039,4.402901,14.17903,13.25394,16.20455,17.58334,20.53846,10.66349
487	8.022912,4.379997,7.579369,7.790436,9.079789,6.596827,6.67655,10.58981,9.119764,1.222749
488	17.81774,12.15512,11.68097,15.3131,24.20926,16.62263,21.41392,10.20131,11.19944,11.41398
489	11.13986,13.89853,14.91304,18.10688,21.41112,11.26452,12.07285,20.18458,17.36594,5.241446
490	14.0096,4.995202,8.431019,8.624615,11.37036,15.92623,9.77736,3.866093,-0.2734067,6.805374
491	10.02706,13.18222,12.69429,8.39993,13.19901,10.9696,10.34451,7.409425,10.9787,11.91616
492	15.53643,2.450581,8.410113,3.980982,5.834709,-7.026154,5.93305,10.48988,1.714249,-10.16305
493	6.700905,7.577976,7.018641,-4.88902,-0.8827418,2.46724,14.72236,9.818152,5.964686,12.29226
494	9.098979,12.90866,16.04141,14.85099,10.81194,8.374176,9.134303,7.000698,3.81591,4.860587
495	9.116611,13.68298,0.9656638,9.557448,9.441456,4.220229,7.33155,10.3179,10.73171,8.874085
496	13.08843,17.15326,18.83648,15.49884,9.746846,13.12929,19.299,20.35321,7.312352,12.64054
497	0.1845564,16.08513,8.390443,12.15286,4.253616,4.38403,8.80932,12.85494,9.949458,3.594484
498	9.439831,15.67597,17.1363,8.929097,16.79736,5.238448,6.509953,18.47003,7.703197,7.144702
499	19.75219,2.923002,19.80776,17.4636,17.60325,17.72013,7.070002,14.83087,19.47747,9.087367
500	1.524717,-0.462743,-0.2507174,0.8449338,3.726606,-3.957864,0.3432755,4.503715,1.132617,3.286198
501	-4.851676,5.843485,4.698008,8.672152,3.202803,14.04185,8.783199,6.928112,0.8029585,4.18309
502	3.374174,8.578478,1.147521,9.234768,10.23607,7.067457,2.265956,6.965886,-6.288954,2.709924
503	10.16062,7.283025,2.567149,5.923217,1.723292,-3.360908,9.705295,4.269251,-0.9656638,2.093149
504	18.00158,9.250743,17.55571,12.07586,6.309625,1.947884,7.408193,15.91366,11.04798,8.962713
505	-1.492177,6.417333,6.03252,3.741309,8.738691,-1.185073,8.994578,8.150429,3.469746,16.9796
506	11.38864,2.500194,4.019052,5.404711,10.68805,4.819968,7.680001,9.903629,15.63717,11.22302
507	9.83412,13.02847,12.753,13.78016,19.60982,22.49032,16.40767,14.79584,14.83319,11.67755
508	18.95235,4.964734,11.83775,20.62236,10.87067,19.88338,6.265122,10.96249,12.47459,7.347815
509	7.184162,8.56663,15.84333,20.10878,8.671307,9.603135,8.69867,13.25413,14.77718,28.12181
510	-4.04077,-1.107079,9.047085,4.900862,3.226177,-1.416136,8.789902,-4.091997,-0.5505874,14.93029
511	0.9359006,2.26421,-2.04561,-2.674301,-2.02915,13.65179,0.3794724,10.54961,13.41508,5.134116
512	10.68856,14.11364,9.892859,12.92275,3.65784,1.313249,10.98266,15.1235,13.22537,6.290959
513	-7.3178,9.718452,4.610537,1.004424,-4.046242,-0.1093248,2.433787,-3.081137,7.223762,-2.0339
514	4.30858,-1.077753,7.534429,2.684175,4.707222,0.6785597,6.986724,-5.145694,-3.329554,12.88846
515	11.31665,8.402619,17.39269,9.66469,8.765482,15.70501,15.37889,9.515099,13.48656,9.23475
516	11.37454,6.948339,9.149291,7.717125,21.47014,10.6813,8.069533,16.0022,9.723716,11.16193
517	17.64083,6.298635,-1.234697,17.00181,17.63703,3.680862,-0.1285608,6.716706,3.351344,7.688197
518	10.04796,9.184059,13.57842,13.42461,9.73636,23.93097,6.189666,4.863729,2.997655,3.445413
